date,Mkt-RF,SMB,HML,RMW,CMA,RF
20191113,0.01,-0.41,-0.82,-0.28,-0.03,0.01
20191114,0.07,-0.15,-0.25,0.13,-0.33,0.01
20191115,0.74,-0.29,-0.33,-0.02,0.05,0.01
20191118,0.03,-0.38,-0.51,-0.04,-0.22,0.01
20191119,0.02,0.34,-0.94,-0.87,-0.18,0.01
20191120,-0.33,-0.13,-0.44,-0.56,-0.32,0.01
20191121,-0.15,-0.3,0.1,0.08,-0.14,0.01
20191122,0.24,0.16,0.21,0.17,0.04,0.01
20191125,0.92,1.27,-0.38,0.1,0.04,0.01
20191126,0.19,-0.09,-0.89,0.2,-0.16,0.01
20191127,0.44,0.22,-0.02,0.03,0,0.01
20191129,-0.42,-0.11,-0.31,-0.47,0.01,0.01
20191202,-0.87,-0.13,0.48,0.1,0.18,0.01
20191203,-0.66,0.42,-0.83,-0.5,-0.53,0.01
20191204,0.6,0.23,0.25,0.16,0.06,0.01
20191205,0.13,-0.14,0.46,0.27,0.34,0.01
20191206,0.91,0.38,0.36,0.33,0.26,0.01
20191209,-0.33,0.31,0.12,-0.13,-0.26,0.01
20191210,-0.08,0.29,-0.09,-0.19,0.07,0.01
20191211,0.28,-0.09,0.13,0.34,0.13,0.01
20191212,0.9,0.14,1.13,0.13,0.21,0.01
20191213,-0.03,-0.45,-0.54,-0.28,-0.22,0.01
20191216,0.74,-0.04,-0.05,-0.4,0.14,0.01
20191217,0.1,0.48,0.66,0.11,-0.04,0.01
20191218,-0.05,0.29,0.09,0.28,-0.03,0.01
20191219,0.43,-0.15,-0.42,-0.25,-0.02,0.01
20191220,0.48,-0.28,-0.31,-0.01,-0.04,0.01
20191223,0.1,0.17,-0.34,-0.11,0.28,0.01
20191224,0.01,0.37,-0.01,-0.28,0.05,0.01
20191226,0.49,-0.57,0,0.25,-0.18,0.01
20191227,-0.09,-0.55,-0.07,0.25,0.15,0.01
20191230,-0.57,0.29,0.56,0.12,0.42,0.01
20191231,0.28,0.02,0.11,-0.12,0.21,0.01
20200102,0.86,-0.97,-0.34,0.23,-0.22,0.01
20200103,-0.67,0.29,0.01,-0.14,-0.17,0.01
20200106,0.36,-0.22,-0.55,-0.16,-0.31,0.01
20200107,-0.19,-0.04,-0.26,-0.13,-0.31,0.01
20200108,0.47,-0.18,-0.64,-0.21,-0.15,0.01
20200109,0.65,-0.71,-0.48,-0.15,0.07,0.01
20200110,-0.34,-0.27,-0.34,0.05,-0.07,0.01
20200113,0.73,-0.1,-0.09,0.34,0.3,0.01
20200114,-0.06,0.48,-0.18,-0.32,-0.07,0.01
20200115,0.16,0.26,-0.82,-0.07,-0.2,0.01
20200116,0.88,0.51,-0.11,0.04,-0.07,0.01
20200117,0.28,-0.63,-0.12,0.22,0.02,0.01
20200121,-0.32,-0.68,-0.62,-0.11,-0.31,0.01
20200122,0.08,-0.24,0,-0.27,-0.01,0.01
20200123,0.08,-0.06,-0.14,0.28,-0.06,0.01
20200124,-0.97,-0.5,-0.28,0.17,-0.03,0.01
20200127,-1.56,0.26,-0.41,-0.52,0.07,0.01
20200128,1.02,-0.13,-0.43,0.17,-0.08,0.01
20200129,-0.11,-0.43,-0.97,0.26,0.17,0.01
20200130,0.34,-0.63,0.68,-0.45,-0.11,0.01
20200131,-1.74,-0.52,-0.35,-0.43,-0.7,0.01
20200203,0.84,0.37,-0.67,-0.68,-0.35,0.01
20200204,1.57,-0.13,-0.7,0.36,-0.13,0.01
20200205,0.97,0.76,1.48,0.95,0.63,0.01
20200206,0.27,-0.6,-0.84,-0.04,-0.35,0.01
20200207,-0.55,-0.84,-0.02,-0.23,-0.54,0.01
20200210,0.73,-0.18,-0.9,-0.11,-0.4,0.01
20200211,0.27,0.34,1.04,0.24,0.17,0.01
20200212,0.66,0.15,-0.36,0.2,-0.02,0.01
20200213,-0.09,0.16,0.01,-0.11,-0.44,0.01
20200214,0.14,-0.56,-0.66,-0.23,-0.29,0.01
20200218,-0.19,-0.01,-0.64,-0.41,-0.64,0.01
20200219,0.6,0.2,0.03,0.19,-0.32,0.01
20200220,-0.35,0.64,0.67,0.19,-0.11,0.01
20200221,-1.12,-0.05,0.02,-0.21,0.34,0.01
20200224,-3.39,0.16,0.01,-0.32,0.24,0.01
20200225,-3.09,-0.36,-0.68,-0.62,0.04,0.01
20200226,-0.52,-0.75,-1.2,-0.47,-0.08,0.01
20200227,-4.22,0.71,0.06,-0.42,-0.13,0.01
20200228,-0.78,0.07,-0.8,0.23,-0.39,0.01
20200302,4.31,-1.89,-0.42,-0.52,0.52,0.01
20200303,-2.8,0.68,-0.63,-0.4,0.25,0.01
20200304,4.03,-1.24,-1.17,0.07,0.22,0.01
20200305,-3.38,-0.15,-1.4,-0.85,0.11,0.01
20200306,-1.78,-0.21,-1.48,0.71,0.37,0.01
20200309,-7.79,-1.37,-4.75,0.08,0.52,0.01
20200310,4.74,-2.38,0.78,0.5,0.12,0.01
20200311,-5.06,-1.04,-0.81,0.04,0.15,0.01
20200312,-9.63,-1.09,-1.14,-0.33,-0.24,0.01
20200313,8.98,-2.03,2.94,1.12,0.78,0.01
20200316,-12.01,-0.81,-0.75,0.53,1.14,0.01
20200317,5.88,0.47,-0.67,-0.47,-0.02,0.01
20200318,-5.56,-4.58,-4.74,0.11,0.18,0.01
20200319,1.31,5.71,0.95,-1.41,-1.64,0.01
20200320,-4.15,0.21,-0.9,-0.99,-1.14,0.01
20200323,-2.56,1.66,-3.26,0.34,-1.18,0.01
20200324,9.34,-0.24,2.38,0.53,0.24,0.01
20200325,1.17,-0.18,1.87,-0.07,0.08,0.01
20200326,6.03,-0.5,1.08,-0.65,-0.02,0.01
20200327,-3.48,-1.11,-0.76,-1.11,0.8,0.01
20200330,3.17,-0.78,-2.11,-0.29,0.13,0.01
20200331,-1.44,1.51,-0.38,0.4,-0.09,0.01
20200401,-4.5,-2.02,-1.31,0.29,0.27,0
20200402,2.1,-0.93,-0.28,-0.25,0.94,0
20200403,-1.64,-1.37,-1.15,-0.24,0.41,0
20200406,7.1,1.17,0.28,1.3,-0.79,0
20200407,-0.11,0.11,2.1,0.9,-0.37,0
20200408,3.42,0.86,1.27,0.43,-0.26,0
20200409,1.59,2.47,3.19,-0.79,-0.1,0
20200413,-0.92,-1.48,-2.4,-0.45,0,0
20200414,3.03,-0.74,-3.15,0.23,-0.3,0
20200415,-2.15,-1.99,-2.55,-0.4,-0.3,0
20200416,0.62,-0.84,-2.98,-0.28,-0.26,0
20200417,2.73,1.55,2.77,-0.18,-0.03,0
20200420,-1.57,0.37,-0.91,-1.74,-0.5,0
20200421,-3.09,0.94,0.16,0.29,0.42,0
20200422,2.31,-0.87,-1.66,0.11,0.04,0
20200423,0.12,1.25,0.55,0.53,-0.35,0
20200424,1.43,0.25,-0.12,-0.19,0.19,0
20200427,1.73,2.16,2.68,-0.14,0.11,0
20200428,-0.45,1.75,2.86,1.36,0.69,0
20200429,2.92,2.3,1.98,1.22,-0.85,0
20200430,-1.18,-2.09,-1.71,0.62,-0.08,0
20200501,-2.91,-0.89,-0.96,-0.31,0.4,0
20200504,0.54,-0.13,-1.29,-0.74,-0.39,0
20200505,0.95,-0.29,-2.01,-0.48,-0.54,0
20200506,-0.52,0.08,-2.72,0.19,-0.56,0
20200507,1.33,0.16,0.41,-0.1,-0.71,0
20200508,1.9,1.9,2.46,0.83,0.39,0
20200511,0.06,-0.25,-3.79,-0.86,-0.1,0
20200512,-2.07,-1.12,-1.36,-0.63,-0.01,0
20200513,-1.89,-1.43,-2.08,-0.05,-0.23,0
20200514,1.15,-1.07,0.92,0.64,0.12,0
20200515,0.57,1.33,-1.15,0.02,-0.76,0
20200518,3.24,2.68,4.61,1.64,0.29,0
20200519,-1.01,-0.78,-1.51,0.53,-0.71,0
20200520,1.8,1.22,1.31,-0.28,-0.33,0
20200521,-0.71,0.74,0.42,0.13,0.03,0
20200522,0.27,0.25,-0.85,-0.56,-0.38,0
20200526,1.23,1.27,4.54,0.99,0.53,0
20200527,1.54,1.46,3.59,0.74,0.44,0
20200528,-0.41,-2.09,-2.41,-0.25,0.04,0
20200529,0.59,-0.81,-1.98,-0.32,-0.47,0
20200601,0.51,0.26,0.43,0.01,-0.22,0
20200602,0.81,0.06,0.55,0.11,0.29,0
20200603,1.41,0.78,2.62,0.71,0.22,0
20200604,-0.34,0.53,2.9,0.99,0.63,0
20200605,2.5,1.08,2.75,0.7,0.08,0
20200608,1.35,0.69,2.07,-0.48,0.58,0
20200609,-0.86,-0.8,-1.92,-0.02,-0.47,0
20200610,-0.55,-1.82,-4.1,-0.31,-0.33,0
20200611,-5.91,-1.49,-3.03,-0.2,-0.24,0
20200612,1.29,0.8,1.82,0.13,0.02,0
20200615,1.08,1.43,-0.38,-0.77,-0.29,0
20200616,1.88,0.61,0.49,0.63,0.2,0
20200617,-0.41,-1.35,-1.97,-0.56,-0.24,0
20200618,0.18,0.01,-0.53,-0.4,-0.23,0
20200619,-0.45,-0.15,-0.67,-0.71,-0.29,0
20200622,0.71,0.47,-1.36,-0.38,-0.36,0
20200623,0.41,0.21,-0.6,0.59,-0.12,0
20200624,-2.62,-0.7,-1.36,-0.06,0.31,0
20200625,1.13,0.34,0.5,-0.82,0.17,0
20200626,-2.43,-0.19,-1.39,0.02,0.72,0
20200629,1.5,1.48,1.86,1.49,0.39,0
20200630,1.58,-0.01,-0.01,-0.39,-0.27,0
20200701,0.41,-1.69,-2.57,-0.41,-1.22,0
20200702,0.51,0.01,-0.14,0.42,0.14,0
20200706,1.66,-0.67,0.35,0.27,0.04,0
20200707,-1.01,-0.98,-1.5,-1.11,-0.08,0
20200708,0.89,0.08,-0.46,-0.42,-0.29,0
20200709,-0.54,-1.57,-2.61,-0.33,-0.55,0
20200710,1.11,0.67,3.06,0.86,0.19,0
20200713,-1.19,-0.27,2.04,1.06,1.14,0
20200714,1.36,0.39,-0.29,-0.02,0.47,0
20200715,1.14,2.73,1.26,0.18,0.07,0
20200716,-0.38,-0.16,0.81,0.24,0.34,0
20200717,0.3,-0.16,-1.43,-1.09,0.01,0
20200720,1.03,-1.11,-2.38,-0.83,-1.25,0
20200721,0.15,1.47,3.28,0.53,0.89,0
20200722,0.5,-0.64,-0.37,0.49,0.02,0
20200723,-1.2,1.22,1.98,-0.21,0.17,0
20200724,-0.74,-0.8,0.45,0.27,0.02,0
20200727,0.88,0.29,-2.02,-0.19,0.1,0
20200728,-0.81,-0.46,1.01,0.29,0.11,0
20200729,1.36,0.64,0.9,0.24,0.16,0
20200730,-0.29,-0.01,-1.84,-0.57,-0.16,0
20200731,0.62,-1.83,-0.66,0.77,0.65,0
20200803,0.97,1.09,-0.83,-0.27,0.36,0
20200804,0.37,0.44,0.06,0.12,0.09,0
20200805,0.78,1.24,0.82,0.19,-0.13,0
20200806,0.53,-0.59,-0.85,0.57,0.05,0
20200807,0.02,1.58,2.4,0.52,0.2,0
20200810,0.23,1.32,1.73,0.84,1.23,0
20200811,-0.83,0.2,1.61,0.9,0.03,0
20200812,1.4,-0.83,-1.33,0.93,-0.13,0
20200813,-0.02,-0.15,-1.32,-0.63,-0.53,0
20200814,-0.04,0.06,1.08,0.42,0.18,0
20200817,0.45,0.04,-1.94,-0.8,-0.5,0
20200818,0.23,-1.33,-1.42,0.02,-0.56,0
20200819,-0.38,0.49,0.09,-0.04,-0.14,0
20200820,0.31,-0.97,-1.55,0.1,-0.5,0
20200821,0.26,-1.24,-0.44,0.6,0.68,0
20200824,0.92,0.21,2.59,1.12,0.57,0
20200825,0.35,0,-0.64,-0.46,-0.69,0
20200826,1,-1.72,-1.75,-0.13,-0.87,0
20200827,0.18,0,0.95,0.57,-0.5,0
20200828,0.7,0.36,-0.22,0.14,-0.08,0
20200831,-0.04,-0.94,-1.75,-0.7,-0.16,0
20200901,0.92,0.21,-0.32,0.61,0.09,0
20200902,1.27,-0.26,-0.45,0.77,-0.38,0
20200903,-3.7,0.44,2.6,-0.1,-0.04,0
20200904,-0.87,0.36,2.07,0.78,0.88,0
20200908,-2.93,0.9,-0.29,-0.72,-0.59,0
20200909,2.07,-0.61,-1.99,-0.17,-0.22,0
20200910,-1.64,0.38,-0.06,-0.39,-0.36,0
20200911,-0.05,-0.62,0.9,0.23,0.47,0
20200914,1.58,1.01,-0.8,-0.82,0.01,0
20200915,0.57,-0.63,-1.46,0.13,-0.41,0
20200916,-0.4,1.22,1.32,-0.93,0.24,0
20200917,-0.85,0.47,0.2,0.06,0.61,0
20200918,-0.89,0.78,-0.21,-1.11,-0.45,0
20200921,-1.07,-2.69,-1.9,-0.47,-0.31,0
20200922,1.01,-0.49,-1.6,0.59,-0.52,0
20200923,-2.47,-0.66,0.16,0.19,-0.18,0
20200924,0.26,-0.19,0.38,0.51,0.14,0
20200925,1.71,-0.17,-1.34,-0.49,-0.7,0
20200928,1.65,0.87,1.05,0.41,0.21,0
20200929,-0.42,0.4,-1.32,-0.78,-0.59,0
20200930,0.79,-0.68,0.16,0.34,0.11,0
20201001,0.78,0.8,-0.54,-0.02,-0.56,0
20201002,-0.97,1.69,2.43,0.58,0.34,0
20201005,1.94,0.9,-0.09,-0.47,0.09,0
20201006,-1.28,0.83,0.25,-0.52,-0.06,0
20201007,1.84,0.53,0.16,-0.31,0.09,0
20201008,0.8,0.25,1.07,0.27,0.31,0
20201009,0.93,-0.32,-1.42,-0.15,-0.3,0
20201012,1.54,-1.01,-0.09,0.79,0.36,0
20201013,-0.42,-0.19,-1.74,-0.86,-0.94,0
20201014,-0.65,0.01,0.03,0.34,0.68,0
20201015,-0.08,1.17,1.14,0.15,0.16,0
20201016,-0.06,-0.13,0.05,-0.05,-0.11,0
20201019,-1.53,0.35,0.32,-0.33,-0.2,0
20201020,0.35,-0.08,1.26,0.54,0.18,0
20201021,-0.35,-0.48,0.41,0.51,0.01,0
20201022,0.66,0.95,1.03,-0.59,-0.08,0
20201023,0.38,0.38,0.04,-0.15,-0.35,0
20201026,-1.85,-0.48,-0.39,-0.15,-0.01,0
20201027,-0.23,-0.62,-2.33,-0.39,-0.71,0
20201028,-3.42,0.18,0.57,-0.46,0,0
20201029,1.13,0.15,0.27,0.28,0.57,0
20201030,-1.45,-0.23,1.85,0.27,-0.05,0
20201102,1.17,0.87,1,0.41,0.41,0
20201103,1.93,1.01,-0.19,-0.2,0.02,0
20201104,2.25,-2.56,-5.03,-0.69,-1.77,0
20201105,2.12,1.04,0.54,0.36,0.5,0
20201106,0.01,-1.09,-0.92,-0.24,-0.09,0
20201109,0.83,2.81,6.73,0.76,0.86,0
20201110,-0.16,2.09,2.15,0.3,1.31,0
20201111,0.88,-1.08,-1.78,-0.63,-0.19,0
20201112,-0.94,-0.56,-1.19,-0.67,-0.24,0
20201113,1.31,0.92,1.15,0.57,0.41,0
20201116,1.22,1.27,1.98,0.69,0.86,0
20201117,-0.2,0.61,-0.01,-0.41,-0.43,0
20201118,-0.94,-0.05,0.03,0.06,-0.39,0
20201119,0.58,0.28,-0.77,-0.66,-0.22,0
20201120,-0.51,0.59,-0.6,-0.74,-0.1,0
20201123,0.82,1.41,1.55,0.33,0.03,0
20201124,1.56,0.49,2.78,0.52,0.51,0
20201125,0.02,-0.27,-1.32,-0.39,-0.54,0
20201127,0.42,0.14,-1.62,-0.76,-0.32,0
20201130,-0.52,-1.55,-2.07,-0.49,0.46,0
20201201,0.99,-0.06,0.52,1.04,0.53,0
20201202,0.11,0.21,1.07,0.37,0.55,0
20201203,0.17,0.56,-0.1,-0.27,0.2,0
20201204,1.01,1.61,0.83,-0.34,0.6,0
20201207,0.02,-0.06,-1.02,-0.57,-0.49,0
20201208,0.47,0.88,-0.69,-0.71,-0.05,0
20201209,-1.03,0.32,1.28,0.85,0.35,0
20201210,0.24,0.94,-0.46,-1.51,-0.24,0
20201211,-0.18,-0.57,-0.73,-0.58,-0.56,0
20201214,-0.26,0.21,-1.51,-0.39,-0.83,0
20201215,1.29,1.14,0.38,0.45,0.54,0
20201216,0.16,-0.56,-0.39,0.03,-0.17,0
20201217,0.78,0.5,-0.7,-0.58,-0.19,0
20201218,-0.14,-0.19,-1.17,-0.38,-0.73,0
20201221,-0.24,0.24,-0.06,-1,0.3,0
20201222,0.05,0.85,-1.63,-0.84,-0.1,0
20201223,0.11,0.87,2.03,0.27,0.41,0
20201224,0.23,-0.44,-0.19,0.24,-0.08,0
20201228,0.49,-0.67,0.36,1.38,0.48,0
20201229,-0.39,-1.42,0.24,0.78,-0.27,0
20201230,0.27,1.07,0.06,-0.66,-0.04,0
20201231,0.4,-0.69,0.44,0.56,-0.22,0
20210104,-1.41,0.14,0.57,-0.64,0.1,0
20210105,0.86,1.32,0.5,0.36,0.56,0
20210106,0.79,3.16,3.94,0.05,0.52,0
20210107,1.76,0.02,-0.81,-1.48,-0.23,0
20210108,0.51,-1.01,-1.38,-0.42,-0.36,0
20210111,-0.52,0.54,1.26,-0.16,0.41,0
20210112,0.37,1.48,1.24,-0.44,0.4,0
20210113,0.06,-1.04,-0.45,-0.19,-0.05,0
20210114,-0.12,2.36,1.13,-0.99,0.43,0
20210115,-0.86,-0.75,-0.74,0.29,-0.45,0
20210119,0.92,0.75,-0.79,-0.69,0.09,0
20210120,1.27,-0.74,-1.1,0.64,-0.41,0
20210121,-0.04,-0.76,-0.96,0.83,0.36,0
20210122,-0.07,1.64,-0.11,-0.68,0.61,0
20210125,0.29,-0.27,-0.43,0.21,0.95,0
20210126,-0.33,-0.03,0.04,1.04,1.13,0
20210127,-2.53,1.2,1.55,0.56,2.47,0
20210128,0.93,-1.69,-0.93,-1.05,-2.28,0
20210129,-1.84,0.41,0.59,-0.76,0.4,0
20210201,1.72,0.75,-1.47,-0.23,-1.24,0
20210202,1.48,-0.81,-1.03,-0.97,-2.1,0
20210203,0.14,0.68,0.73,-0.09,0.18,0
20210204,1.22,0.6,0.38,-0.09,-0.24,0
20210205,0.57,0.95,-0.49,-0.71,0.42,0
20210208,0.96,2.24,0.39,-0.95,0.73,0
20210209,0.05,0.64,-0.06,-0.67,-0.41,0
20210210,-0.08,-0.53,0.79,0.3,0.07,0
20210211,0.2,-0.21,-0.7,-0.46,-0.29,0
20210212,0.49,-0.1,0.46,-0.39,-0.07,0
20210216,-0.14,-0.26,1.93,0.17,0.05,0
20210217,-0.2,-0.67,0.6,0.26,-0.15,0
20210218,-0.62,-1.47,-0.21,0.88,-0.43,0
20210219,0.16,2.02,0.73,-0.43,0.53,0
20210222,-1.11,0.73,3.13,1.67,0.86,0
20210223,-0.11,-1.01,0.89,1.13,-0.21,0
20210224,1.15,1.47,1.44,-0.28,0.33,0
20210225,-2.72,-0.91,0.88,0.97,0.45,0
20210226,-0.28,0.35,-1.6,-0.04,-0.4,0
20210301,2.62,1.11,0.23,-0.4,0.21,0
20210302,-1.05,-0.77,1.25,0.62,0.23,0
20210303,-1.55,0.65,3.56,1.64,1.07,0
20210304,-1.67,-1.1,1.7,1.27,0.49,0
20210305,1.87,0.38,0.62,0.96,0.52,0
20210308,-0.67,1.46,3.71,1.63,0.92,0
20210309,1.77,0.43,-3.23,-1.84,-0.48,0
20210310,0.67,1.2,1.82,-0.07,0.15,0
20210311,1.41,1.07,-2,-1.39,-0.81,0
20210312,0.11,0.53,1.29,0.63,0.58,0
20210315,0.69,-0.35,-1.27,0.25,0.09,0
20210316,-0.41,-1.35,-0.85,0.28,-0.02,0
20210317,0.34,0.65,0.34,-0.04,0.1,0
20210318,-1.86,-1.21,2.16,0.93,0.46,0
20210319,0.23,0.94,-0.99,-0.79,-0.54,0
20210322,0.56,-1.69,-2.23,-0.25,-0.1,0
20210323,-1.16,-2.95,-1.04,0.58,-0.74,0
20210324,-0.97,-1.58,1.46,1.38,0.13,0
20210325,0.67,2.02,1.4,0.45,1.11,0
20210326,1.56,0.2,0.68,0.78,0.6,0
20210329,-0.48,-2.49,-0.23,0.9,0.02,0
20210330,-0.03,1.84,1.01,-0.26,-0.23,0
20210331,0.63,0.58,-2.34,-1.17,-0.28,0
20210401,1.27,0.21,-0.02,-0.69,-0.51,0
20210405,1.28,-0.71,-0.71,1,0.09,0
20210406,0,-0.31,0.09,-0.12,-0.28,0
20210407,-0.11,-1.53,0.3,0.68,-0.12,0
20210408,0.62,0.27,-1.17,-0.52,-0.38,0
20210409,0.65,-0.61,0.15,0.79,0.09,0
20210412,-0.04,-0.46,0.56,0.73,-0.36,0
20210413,0.41,-0.77,-1.6,-1.07,-0.37,0
20210414,-0.34,1.18,1.41,0.01,0.67,0
20210415,1.06,-0.8,-1.19,0.1,-0.54,0
20210416,0.27,-0.19,0.65,0.83,0.18,0
20210419,-0.72,-0.66,0.79,0.72,0.43,0
20210420,-0.93,-1.38,-1.57,0.38,-0.46,0
20210421,1.1,1.53,0.12,-0.47,0.09,0
20210422,-0.78,0.63,-0.77,-0.2,-0.2,0
20210423,1.26,0.77,0.69,-0.35,0.03,0
20210426,0.41,0.79,-0.5,-1.2,-0.07,0
20210427,-0.03,0.08,0.85,0.54,0.06,0
20210428,-0.07,0.29,0.2,-0.3,-0.33,0
20210429,0.4,-0.76,1.09,1.33,-0.22,0
20210430,-0.82,-0.52,-0.33,0.13,-0.41,0
20210503,0.18,0.73,1.7,1.05,1.08,0
20210504,-0.89,-0.24,2,1.09,0.57,0
20210505,-0.05,-0.16,1.33,0.64,0.61,0
20210506,0.49,-0.49,1.18,1.23,0.58,0
20210507,0.84,0.45,-0.08,-0.22,0.15,0
20210510,-1.35,-1.28,1.68,1.16,0.77,0
20210511,-0.63,0.69,-0.87,-0.83,-0.05,0
20210512,-2.34,-1.15,0.7,-0.29,0.14,0
20210513,1.04,0.48,1.13,1.38,0.34,0
20210514,1.79,0.97,-0.16,-0.24,-0.04,0
20210517,-0.24,0.72,0.84,0.02,0.58,0
20210518,-0.7,0.05,-0.93,-1.02,-0.43,0
20210519,-0.34,-0.53,-0.46,-0.18,-0.33,0
20210520,1.14,-0.49,-1.42,-0.85,-0.48,0
20210521,-0.04,0.46,0.98,-0.11,-0.06,0
20210524,0.99,-0.48,-0.7,0.26,-0.31,0
20210525,-0.3,-0.85,-1.23,0.2,-0.15,0
20210526,0.46,1.77,0.57,-0.54,0.14,0
20210527,0.27,1.08,0.95,-0.26,0.27,0
20210528,0.04,-0.37,-0.32,-0.2,-0.4,0
20210601,0.03,1.41,1.44,0.29,0.39,0
20210602,0.11,-0.21,0.32,-0.07,0.7,0
20210603,-0.53,-0.25,0.73,0.41,0.34,0
20210604,0.9,-0.59,-0.91,-0.15,-0.22,0
20210607,0.14,1.27,-0.95,-1,-0.21,0
20210608,0.18,1.08,-0.31,0.07,-0.09,0
20210609,-0.29,-0.45,-0.84,0.16,0.19,0
20210610,0.41,-1.33,-2.05,-0.56,-1.05,0
20210611,0.37,0.72,0.17,0.04,0,0
20210614,0.15,-0.75,-1.62,-0.59,-0.49,0
20210615,-0.3,0.23,1.28,0.67,0.13,0
20210616,-0.46,0.43,0.2,-0.34,-0.24,0
20210617,0.01,-1.35,-3.57,-0.7,-1.1,0
20210618,-1.23,-0.8,-1.44,-0.43,-0.71,0
20210621,1.36,0.84,1.06,0.4,0.31,0
20210622,0.58,-0.09,-0.43,0.2,0.2,0
20210623,0,0.51,-0.29,-0.48,-0.24,0
20210624,0.69,0.74,0.23,-0.39,0.26,0
20210625,0.31,-0.5,0.43,-0.14,0.06,0
20210628,0.21,-0.86,-1.59,-0.49,-0.14,0
20210629,0.01,-0.39,-0.3,0.31,0.39,0
20210630,0.07,0.13,0.75,0.72,0.64,0
20210701,0.44,0.42,0.44,0,0.33,0
20210702,0.56,-1.53,-0.7,0.66,-0.14,0
20210706,-0.27,-1.02,-2,0.55,-0.75,0
20210707,0.1,-0.84,0.08,1.7,0.35,0
20210708,-0.86,-0.01,-0.79,-0.22,-0.03,0
20210709,1.26,0.85,1.57,-0.17,0.41,0
20210712,0.23,-0.02,0.56,0.28,-0.27,0
20210713,-0.55,-1.21,-0.41,0.75,0.12,0
20210714,-0.25,-1.16,0.35,1.94,0.63,0
20210715,-0.38,-0.26,0.79,0.34,-0.07,0
20210716,-0.76,-0.4,-1.27,0.13,-0.84,0
20210719,-1.42,0.04,-1.77,-0.43,-1.11,0
20210720,1.7,0.86,0.14,-0.58,0.33,0
20210721,0.95,0.73,0.81,-0.96,0.08,0
20210722,0.1,-1.56,-1.02,0.5,-0.43,0
20210723,0.99,-0.33,-0.45,0.49,-0.36,0
20210726,0.18,0.09,1.33,0.29,0.87,0
20210727,-0.65,-0.46,0.59,0.46,0.09,0
20210728,0.27,1.21,-0.64,-1.57,-0.73,0
20210729,0.41,0.22,0.94,0.82,0.55,0
20210730,-0.65,-0.09,-0.18,0.57,0.42,0
20210802,-0.12,-0.13,-0.45,-0.07,-0.39,0
20210803,0.73,-0.39,0.93,0.65,0.27,0
20210804,-0.39,-0.98,-1.57,-0.37,-1.13,0
20210805,0.74,1.08,-0.12,-1.29,-0.4,0
20210806,0.09,0.46,1.88,0.48,0.29,0
20210809,0,-0.46,-0.27,-0.64,-0.52,0
20210810,0.06,0.38,1.82,0.72,0.92,0
20210811,0.2,0.3,1.44,0.91,0.56,0
20210812,0.24,-0.68,-0.41,0.07,0.11,0
20210813,0.02,-0.95,-0.27,0.7,-0.01,0
20210816,-0.03,-0.86,0.06,1.66,0.22,0
20210817,-0.79,-0.5,-0.13,-0.3,0.08,0
20210818,-0.96,0.1,-0.18,-0.32,-0.66,0
20210819,-0.13,-0.96,-0.83,1.38,-0.47,0
20210820,0.92,0.86,-0.5,-0.36,-0.32,0
20210823,1.07,0.75,-0.83,-1.85,-0.1,0
20210824,0.4,0.4,0.35,-0.72,0.02,0
20210825,0.27,0.06,0.36,-0.42,-0.01,0
20210826,-0.65,-0.44,-0.33,-0.06,-0.12,0
20210827,1.07,1.64,0.31,-0.69,0.16,0
20210830,0.35,-0.69,-1.39,0.66,0.07,0
20210831,-0.13,0.46,-0.04,-0.47,-0.2,0
20210901,0.11,0.4,-0.96,-0.45,-0.39,0
20210902,0.35,0.2,-0.02,-0.44,0.59,0
20210903,-0.02,-0.56,-0.28,0.03,-0.31,0
20210907,-0.36,-0.36,-0.08,-0.6,0.14,0
20210908,-0.33,-0.74,0.07,0.73,0.2,0
20210909,-0.28,0.25,0.09,-0.78,-0.27,0
20210910,-0.76,-0.03,0.02,0.2,-0.37,0
20210913,0.14,0.24,1.35,0.23,0.93,0
20210914,-0.66,-0.67,-0.97,0.42,-0.47,0
20210915,0.88,0.12,0.67,-0.24,0.43,0
20210916,-0.05,-0.1,-0.58,-0.42,-0.53,0
20210917,-0.74,1,-0.05,-0.64,-0.48,0
20210920,-1.86,-0.56,0.22,0.78,0.23,0
20210921,0.03,0.27,-0.68,-0.43,-0.36,0
20210922,1,0.14,0.61,-0.52,0.46,0
20210923,1.28,0.46,0.92,-1.01,0.22,0
20210924,0.09,-0.4,0.71,0.57,0.23,0
20210927,-0.11,1.71,2.44,-0.24,0.78,0
20210928,-2.17,-0.01,1.76,0.83,1.07,0
20210929,0.04,-0.2,0.81,1.15,0.34,0
20210930,-1.03,0.07,-0.77,-1.24,-0.37,0
20211001,1.12,0.48,0.51,-0.09,0.55,0
20211004,-1.42,0.4,2.35,0.69,1.1,0
20211005,1.06,-0.58,-0.07,-0.09,-0.34,0
20211006,0.34,-1,-0.5,0.33,-0.68,0
20211007,1.01,0.45,-0.18,-0.07,0.04,0
20211008,-0.27,-0.46,1.13,0.09,0.59,0
20211011,-0.72,0.23,-0.28,-0.04,0.28,0
20211012,-0.07,0.55,-0.43,-0.88,-0.28,0
20211013,0.43,-0.09,-1.05,-0.49,-0.79,0
20211014,1.65,-0.37,-0.28,0,-0.12,0
20211015,0.64,-1.13,0.28,0.37,-0.08,0
